path,change_type,added_lines,deleted_lines,fork_blob_sha,upstream_blob_sha,classification,likely_core_modification,owner_if_detectable,upstream_pr_if_detectable,reason_if_detectable,risk_on_upgrade,manual_review_required
tests/Tests/Isolated/Release/fixtures/dispatch/bad-docs-binaries.json,M,2,2,e973e4d6e835a72a6b1aa70932a4f0817bd6066a,e692b2b4264ecc8351a8bcf6da112a4dab2470e7,upstream_unmodified,FALSE,upstream,#12893,test(release): drop leftover 8.1.0 refs from dispatch fixtures + goldens (#12893),LOW,FALSE
tests/Tests/Isolated/Release/fixtures/dispatch/bad-rel-cut.json,M,2,2,08e33a3c8188ef31948be4a7639db632a544b7d4,48eb153a9ea9838cee5b89e26053288b457ad154,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/fixtures/dispatch/bad-rel-update.json,M,2,2,c80b2b9d3195e7c4e562d3d6504ea1a9cd0ac53e,b59d0648d16408aae0cad512a247a2e56ebad043,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/fixtures/dispatch/bad-tag.json,M,3,3,d18631391f692dc01bcc75fac23c1c073e839f0b,c5895959bb97af9bf91e05d13a271bf6426cb8e7,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/fixtures/dispatch/good-docs-binaries.json,M,4,4,ad1883518462a78b8f0c81f25e93d97e31eb74fd,ca675696ab599c8b048db71e44395e7e06cd77f7,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/fixtures/dispatch/good-rel-cut.json,M,2,2,119de3abb04ae903eee4e3c6fed5964c1bd0925a,3382b73bc614e7f4497da2d235f7512a466a5d3d,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/fixtures/dispatch/good-rel-update.json,M,2,2,0cdfc3c0d79cf5bbee3c3e418aefa2a977d9067d,02670cb4474fce8af27e65d9848c81901f958aad,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/fixtures/dispatch/good-tag-test.json,M,3,2,e983fb7f7364ff3bb82036a9b7c0b2a023cf539e,487daed351d18981c78928188efcaa46abedcb97,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/Release/fixtures/dispatch/good-tag.json,M,4,3,520d8efb53beec8a0df358e5c61e622c8ef7e7a2,1a6214e36597d11b177b0d12ae71ff9638dcf7e6,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/library/SmartyXlPluginsTest.php,M,6,6,debeb00769ddd62c79a5d9eda63b8a200a42da66,4a135b25b0bd6b23bbfa29febeaab6b544c4efad,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/library/TranslationDisabledPathTest.php,A,127,0,,7393888e109ef362ba7a00e0f3df8e6ce943f046,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Isolated/library/classes/InstallerTest.php,M,2,2,73ce63b217aa79362d25542fd1a7fb9bb8cbb546,3b7767b8546053df4f153bf1af058acd8cb3e2c2,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Services/Cda/CdaValidateDocumentsTest.php,M,77,4,d4df273bd3e0188b366c61ba4e9cfd9f8f8276c8,e934cecb117513fb333c57d3fd42b7d584792923,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Services/Forms/PhysicalExam/EditDiagnosesTest.php,A,202,0,,5259f30ead83b9a39b10dad65f3e5b022f579f00,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Services/Modules/Carecoordination/Model/CcdaGeneratorTest.php,M,174,84,1cb69d39c18c4160fc453f44a640fe9d5d5e20e3,398c90d04c40e7c5b01f3c253c2920a8e3c5b322,upstream_unmodified,FALSE,upstream,#12765,fix(ccda): CCDA to pass ONC USCDI V3 test scenarios. (#12765),LOW,FALSE
tests/Tests/Unit/Common/Logging/EventAuditLoggerTest.php,M,8,8,49e97973bfbe22378c1bfb1d08e015c40e4852ff,bc286755b958ecb9b84f38a50015beaa7b4f9cbe,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Unit/Core/HeaderTest.php,A,142,0,,ef9a451b20499f446e8f93128cfb38dc07e1969d,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/Unit/FHIR/SMART/SMARTLaunchTokenTest.php,M,0,1,5c8f94c6ea77ce6d3c68a70d1d46f5fbfd95db5a,a2da7651b1a75082112e23926bde651b8ed9e7c8,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/data/Services/Modules/CareCoordination/Model/CcdaServiceDocumentRequestor/ccda-cert-data.xml,A,1212,0,,addf86d0941678d438e5e2805695a1e4ba5f9b61,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/Tests/data/Services/Modules/CareCoordination/Model/CcdaServiceDocumentRequestor/ccda-example-response1.xml,M,1,1,6b8d78dd04260018f637637bd3117df333b16d31,b6bd85918708373194fcf1b28976d9e770ad6d14,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/api/InternalApiTest.php,M,1,1,f505a0f98948fd19137704f02aab87364a2ab991,df123d0937c0e9e578f7488aae8f6fc18c7377dc,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/api/InternalFhirTest.php,M,1,1,7471c27e2e486496ef8f5e0e1547cb7e5f67c898,2649f5400fd7d9c9294081a46171ce75b2af51a4,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/bats/ci-scripts/list-manifest-paths/helpers.bash,A,26,0,,bf23f4d398402eb82c615a612a17a6c5b21806ca,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/bats/ci-scripts/list-manifest-paths/list-manifest-paths.bats,A,139,0,,2909caea6013face17fc60f133f3c7f820aa4978,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/bats/ci-scripts/sync-byte-identical/helpers.bash,M,14,6,acb9bef0282d6b058c752e67759c2037ff32e4b8,43a680af02cf42d17656168222fe825f5d4190b3,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/bats/ci-scripts/sync-byte-identical/sync.bats,M,224,2,ba9d184040ca37cd1efc7e28e9b6c883b1ff2b99,ad0637e038e62dd0f1c52ab34e167db5fc3e46c4,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tests/bats/ci-scripts/validate-byte-identical/helpers.bash,M,2,2,37139b3d21fc8ea46190d8523ee57eed324f65f5,42c8b42b5a8c19bc3b0dfa2ffd9ceac9e9845140,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/Taskfile.yml,A,128,0,,9075bfd0a1e1e5febb389a20770f550f9f3bf028,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/bin/capture-changelog-fixture.php,A,212,0,,a636251d3a116fbb17b5416db76049d97ba8df24,upstream_unmodified,FALSE,upstream,#12969,test(release): fixture-based regression regenerating 8.2.0 CHANGELOG entry (PR 9) (#12969),LOW,FALSE
tools/release/bin/changelog.php,A,90,0,,d211bbbe772bb84633b5f7cec0a2511fdda5c175,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/bin/derive-build-inputs.php,A,93,0,,20e808873a732263db6e7c08169588c89a38a322,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/bin/derive-compatibility.php,A,116,0,,aa4a48860656d6ac4fd770619e0fbe58b2c446aa,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/bin/derive-prev-release.php,M,15,1,6211e7af5caa623504c45582eb1c176969f75167,74ddbb555258eca12ffc6cef54ef63632ed0dcb0,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/bin/extract-changelog-section.php,A,90,0,,0bb16b47219c38167b0fc4031fe127d6999ec850,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/bin/package-assemble.php,A,69,0,,76a8be4a0f21464654f73524ed27c3435b5c19f5,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/bin/patch-assemble.php,A,203,0,,76e112db67a96a5a2ca4efade720da3130e5b7e6,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/bin/preflight.php,A,70,0,,ee363218a7ad5fa1b04c6eb6c896f687f2f6e45f,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/bin/summary.php,A,142,0,,883a601721879b254300f7cf8b405854a11273b0,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/contracts/dispatch.schema.json,M,5,1,9dba177ba79a0d55e522ef7c4d3fab775cd24282,7ac63464aa14788976040dfd27817ff21392846c,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/src/BranchVersionResolver.php,M,96,1,e425a351697f54dcd1227228f2891a9b20a79f5c,46e8596b5c5f6a6f7c0bcc5d684a803038f15c9f,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/src/ChangelogGenerator.php,A,609,0,,7702009bb41e7814a152b913961496bb3a219a4a,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/src/CompatibilityDeriver.php,A,189,0,,bc30ed9543483529f814d39c5fc01cbd3cce8388,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/src/CompatibilityNotesRenderer.php,A,117,0,,964ab58e4106c6c6a1ca0f8bf7daa4ad05f8eac7,upstream_unmodified,FALSE,upstream,#12928,feat(release): CompatibilityMutator + fix inject() idempotence (PR 8) (#12928),LOW,FALSE
tools/release/src/DispatchDataBuilder.php,M,1,0,2ed1a688232a3949aee36208cf713ed73ea373b2,69e95f14ec57861055494e916d9a7ef69914cb0a,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/src/GitHubApi.php,A,172,0,,4f2fdef9eb985ce663e1e37182227799c5ed7ff7,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/src/Mutator/ChangelogMutator.php,A,259,0,,9a2d087c305fb09e6c4edafd7c97dd01c230f731,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/src/Mutator/CompatibilityMutator.php,A,226,0,,6d5fab6ee137cc0fef26a391857c05accf635cae,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/src/PackageAssembler.php,A,198,0,,71de038f90ac17887696d9048585f81f8ebe0c0d,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/src/PreflightChecker.php,A,100,0,,d75028b552ca34b8d24a00bf97862a4439e14fa5,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/src/TagDispatchPayload.php,A,125,0,,a597e7702952edc144c7bc2b2b23e3d1ff4708a4,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/templates/full-summary.md.twig,A,38,0,,8b74ba2963bfe05669dfe0a18d21587145d0492b,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
tools/release/templates/patch-summary.md.twig,A,55,0,,7d27de053777e8cb608e4a8dd0cf79730ec9a490,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
version.php,M,1,2,a1494a76d924fc3d818748a9b5570db2d8080243,8800ad8a1477b53df22506eb6a471bc8ff909a06,upstream_unmodified,FALSE,upstream,,,LOW,FALSE
